usage_id,customer_id,call_minutes,data_used_MB,text_messages,usage_date
8719,8719,473,1538.33,314,2024-11-19
8720,8720,202,4925.74,495,2024-10-22
8721,8721,64,9399.93,130,2024-11-28
8722,8722,361,3257.88,351,2024-08-28
8723,8723,325,8495.53,75,2024-09-15
8724,8724,0,9083.77,393,2025-01-01
8725,8725,343,9312.98,225,2024-04-23
8726,8726,319,9502.41,18,2024-09-24
8727,8727,436,9293.47,134,2025-01-25
8728,8728,456,9323.01,259,2024-03-20
8729,8729,89,8868.55,446,2024-10-18
8730,8730,60,677.6,121,2025-01-17
8731,8731,250,249.84,490,2024-09-30
8732,8732,137,9249.1,179,2024-03-19
8733,8733,189,1475.71,67,2024-11-10
8734,8734,175,500.02,114,2024-08-12
8735,8735,403,8597.13,356,2024-06-23
8736,8736,221,8100.63,188,2024-09-30
8737,8737,437,8732.7,180,2024-12-29
8738,8738,93,9288.74,304,2024-05-05
8739,8739,215,7125.94,128,2024-09-10
8740,8740,533,1770.64,199,2024-05-29
8741,8741,327,7855.92,401,2024-07-14
8742,8742,386,6336.8,251,2024-04-26
8743,8743,22,9724.42,408,2025-03-11
8744,8744,117,3736.75,199,2024-07-05
8745,8745,395,8945.63,459,2024-08-23
8746,8746,147,6178.65,370,2024-10-29
8747,8747,183,6574.6,132,2024-09-12
8748,8748,267,2251.95,273,2024-10-17
8749,8749,213,5614.44,484,2025-02-09
8750,8750,463,2170.08,411,2024-10-22
8751,8751,12,2237.49,296,2025-01-01
8752,8752,232,3668.02,91,2025-01-04
8753,8753,148,2248.33,413,2024-07-08
8754,8754,311,268.9,138,2024-04-11
8755,8755,68,8186.65,249,2024-08-12
8756,8756,492,2112.49,186,2024-03-21
8757,8757,363,1993.71,78,2024-10-03
8758,8758,239,6653.21,61,2024-11-12
8759,8759,573,7430.36,156,2025-03-06
8760,8760,565,654.61,218,2024-10-23
8761,8761,201,3263.95,344,2024-10-19
8762,8762,229,835.53,46,2024-04-29
8763,8763,377,5558.93,45,2024-08-14
8764,8764,326,3264.66,158,2024-05-11
8765,8765,534,4307.46,128,2024-04-22
8766,8766,210,2417.46,255,2024-08-20
8767,8767,507,3373.72,69,2024-07-12
8768,8768,112,3626.39,483,2024-06-22
8769,8769,287,1596.13,464,2024-10-24
8770,8770,456,7499.37,138,2024-10-17
8771,8771,285,1938.52,55,2024-04-22
8772,8772,333,8874.94,418,2024-10-21
8773,8773,193,1414.98,183,2025-03-14
8774,8774,304,4635.9,372,2024-10-16
8775,8775,51,6056.73,208,2024-10-12
8776,8776,385,6774.99,184,2024-05-01
8777,8777,509,872.24,80,2024-09-04
8778,8778,419,7529.9,283,2024-04-13
8779,8779,293,8749.06,25,2024-06-17
8780,8780,40,792.12,43,2024-03-22
8781,8781,108,3387.49,294,2024-09-28
8782,8782,300,6457.67,395,2024-05-25
8783,8783,176,3647.17,465,2024-07-07
8784,8784,243,2676.29,271,2024-05-04
8785,8785,136,444.08,317,2024-04-03
8786,8786,3,1735.18,42,2025-02-23
8787,8787,114,8149.04,202,2024-11-14
8788,8788,428,2013.74,83,2024-04-21
8789,8789,549,9304.93,249,2025-01-19
8790,8790,297,3328.72,17,2024-10-15
8791,8791,391,2086.93,308,2024-10-09
8792,8792,133,7952.81,146,2025-02-23
8793,8793,293,7587.16,57,2024-12-18
8794,8794,476,9115.88,408,2024-09-23
8795,8795,506,9239.43,359,2024-07-23
8796,8796,495,1598.35,148,2025-02-03
8797,8797,357,7802.51,211,2024-09-10
8798,8798,227,4232.34,122,2024-06-15
8799,8799,329,8151.82,231,2024-08-01
8800,8800,396,1863.0,352,2024-07-13
8801,8801,116,3408.69,354,2024-12-09
8802,8802,455,9067.83,137,2024-11-19
8803,8803,526,3029.57,478,2024-07-16
8804,8804,2,8183.04,304,2025-03-13
8805,8805,396,813.73,454,2024-07-20
8806,8806,205,5250.74,155,2024-04-05
8807,8807,212,6815.04,349,2024-12-03
8808,8808,223,2600.36,98,2024-09-17
8809,8809,130,1137.35,436,2024-05-04
8810,8810,185,7829.03,359,2024-03-23
8811,8811,460,5877.75,330,2024-04-22
8812,8812,458,8953.88,164,2025-02-06
8813,8813,386,83.22,29,2025-02-25
8814,8814,178,5686.96,369,2024-12-08
8815,8815,429,1861.3,296,2024-03-21
8816,8816,63,5060.02,22,2024-10-08
8817,8817,157,9790.21,17,2024-10-05
8818,8818,147,3791.99,31,2024-09-15
8819,8819,472,6864.29,215,2024-10-31
8820,8820,292,9119.87,413,2024-03-21
8821,8821,95,9096.84,141,2024-05-18
8822,8822,381,4244.51,238,2025-01-20
8823,8823,269,8959.42,43,2024-08-22
8824,8824,329,706.03,118,2025-02-09
8825,8825,473,8207.94,343,2024-05-26
8826,8826,580,7525.11,243,2024-07-08
8827,8827,588,5525.78,464,2024-12-19
8828,8828,267,5280.21,221,2025-02-07
8829,8829,112,1389.74,113,2024-05-22
8830,8830,169,648.45,464,2024-08-22
8831,8831,491,5419.13,102,2024-05-28
8832,8832,387,3878.6,494,2025-02-04
8833,8833,425,9227.98,246,2024-12-31
8834,8834,15,1386.13,313,2024-10-23
8835,8835,543,7090.54,15,2024-08-22
8836,8836,252,6787.75,283,2024-12-24
8837,8837,90,6435.87,163,2025-01-18
8838,8838,277,5951.81,309,2025-02-03
8839,8839,102,7740.46,45,2024-08-08
8840,8840,306,4802.67,448,2024-09-07
8841,8841,70,8411.77,454,2024-04-09
8842,8842,437,1041.35,455,2024-08-22
8843,8843,15,171.99,489,2024-06-07
8844,8844,33,9025.76,225,2025-01-28
8845,8845,210,6063.2,174,2024-10-19
8846,8846,599,4310.33,14,2024-04-04
8847,8847,296,7654.85,244,2024-06-12
8848,8848,143,3098.05,197,2024-07-28
8849,8849,231,1443.01,63,2024-08-16
8850,8850,420,4212.46,57,2024-06-11
8851,8851,440,7005.51,425,2025-01-06
8852,8852,85,1412.96,121,2025-01-11
8853,8853,441,8302.83,25,2024-11-16
8854,8854,594,4373.59,43,2024-10-09
8855,8855,320,616.28,239,2024-11-13
8856,8856,494,7364.15,402,2025-02-14
8857,8857,64,827.7,494,2024-06-01
8858,8858,318,5056.36,455,2024-06-04
8859,8859,559,569.87,12,2025-02-26
8860,8860,435,601.63,404,2024-12-13
8861,8861,36,7229.9,172,2025-03-04
8862,8862,360,6344.59,196,2024-08-03
8863,8863,159,1491.71,210,2024-10-16
8864,8864,111,9528.98,408,2024-09-16
8865,8865,394,5166.81,16,2025-01-24
8866,8866,565,2053.66,356,2024-05-14
8867,8867,525,7110.71,436,2024-11-08
8868,8868,426,1339.28,19,2024-11-18
8869,8869,600,9867.15,160,2024-04-09
8870,8870,192,5921.67,494,2024-04-27
8871,8871,501,3745.14,127,2024-04-05
8872,8872,250,7666.85,314,2024-08-31
8873,8873,515,7717.3,71,2024-03-16
8874,8874,509,7419.9,176,2024-06-18
8875,8875,339,1452.33,488,2024-05-13
8876,8876,151,1650.82,370,2024-12-03
8877,8877,178,3209.52,190,2024-04-08
8878,8878,578,1772.98,239,2024-07-24
8879,8879,504,3256.89,32,2024-10-27
8880,8880,116,6404.05,393,2024-12-30
8881,8881,193,6870.87,437,2024-09-23
8882,8882,308,2000.06,73,2024-11-14
8883,8883,286,335.52,428,2024-07-02
8884,8884,282,2799.64,195,2024-12-17
8885,8885,234,9690.82,467,2024-08-07
8886,8886,337,8343.26,328,2024-11-22
8887,8887,89,2955.28,105,2024-07-25
8888,8888,315,8252.15,268,2025-02-26
8889,8889,253,5063.26,391,2024-10-04
8890,8890,361,2746.89,467,2024-05-18
8891,8891,563,2205.25,12,2024-10-25
8892,8892,257,849.71,309,2024-07-27
8893,8893,334,4243.17,226,2024-10-31
8894,8894,278,6080.99,335,2024-05-12
8895,8895,22,1392.4,110,2024-07-30
8896,8896,34,1646.9,103,2024-07-21
8897,8897,440,8147.53,292,2024-09-20
8898,8898,111,4730.61,477,2024-03-26
8899,8899,72,3798.51,129,2024-10-18
8900,8900,257,1574.71,20,2024-06-07
8901,8901,432,1805.28,343,2025-01-02
8902,8902,375,3877.17,259,2024-07-17
8903,8903,341,2999.0,124,2024-08-19
8904,8904,341,8238.32,280,2024-12-26
8905,8905,54,7740.15,190,2024-09-03
8906,8906,149,9843.95,457,2024-08-07
8907,8907,507,2026.23,387,2024-11-10
8908,8908,53,3425.17,161,2024-06-17
8909,8909,319,6425.32,375,2024-03-23
8910,8910,401,82.17,56,2024-03-22
8911,8911,317,5749.06,82,2024-11-12
8912,8912,360,512.39,180,2024-04-11
8913,8913,299,6487.12,379,2025-01-05
8914,8914,107,9582.44,462,2024-11-30
8915,8915,200,945.79,275,2024-08-24
8916,8916,204,9235.59,303,2024-05-12
8917,8917,202,5156.75,72,2024-11-21
8918,8918,477,1605.99,280,2024-06-26
8919,8919,504,3776.68,309,2024-12-31
8920,8920,164,8537.88,435,2024-05-17
8921,8921,200,789.05,429,2024-12-23
8922,8922,56,7848.16,401,2025-01-25
8923,8923,121,6168.32,3,2024-10-17
8924,8924,122,8671.74,341,2025-03-01
8925,8925,26,9170.73,398,2024-07-27
8926,8926,561,6253.75,409,2024-05-25
8927,8927,538,6167.92,69,2024-07-23
8928,8928,467,7553.03,453,2025-02-16
8929,8929,180,4948.39,43,2024-11-29
8930,8930,212,9052.9,52,2024-10-28
8931,8931,103,4771.96,321,2024-08-20
8932,8932,153,6414.87,3,2024-12-25
8933,8933,193,3178.05,214,2024-10-03
8934,8934,292,7035.21,421,2024-12-17
8935,8935,316,595.88,434,2024-07-05
8936,8936,247,3457.28,94,2024-06-18
8937,8937,450,6695.45,260,2024-12-18
8938,8938,492,5128.01,300,2024-05-14
8939,8939,206,5903.63,454,2024-06-27
8940,8940,106,6968.68,273,2024-10-30
8941,8941,574,4202.82,237,2024-11-01
8942,8942,97,1508.13,276,2024-11-30
8943,8943,198,3792.48,174,2024-12-01
8944,8944,28,9972.79,481,2025-01-30
8945,8945,354,1957.17,341,2024-11-24
8946,8946,113,3677.09,441,2024-05-24
8947,8947,464,2200.53,309,2024-07-09
8948,8948,213,3169.11,340,2024-04-04
8949,8949,56,9581.37,268,2024-07-20
8950,8950,62,5553.63,387,2024-07-04
8951,8951,279,1531.51,390,2024-07-27
8952,8952,163,8099.06,414,2024-11-06
8953,8953,259,5520.93,31,2024-11-12
8954,8954,100,3146.43,310,2024-12-01
8955,8955,593,3.75,138,2025-03-13
8956,8956,586,3313.27,8,2024-08-03
8957,8957,257,5132.52,390,2024-03-26
8958,8958,520,3168.97,27,2024-04-08
8959,8959,138,1566.93,107,2024-11-01
8960,8960,460,8816.83,410,2025-01-04
8961,8961,460,3045.04,420,2025-01-22
8962,8962,166,7348.41,73,2024-08-24
8963,8963,559,6213.24,53,2024-12-02
8964,8964,467,2407.76,124,2025-02-28
8965,8965,79,2600.34,200,2024-12-01
8966,8966,189,2374.38,342,2024-06-08
8967,8967,511,1361.87,427,2024-08-06
8968,8968,69,4637.11,412,2025-01-05
8969,8969,233,4627.47,57,2024-12-08
8970,8970,392,4272.02,357,2024-12-19
8971,8971,170,43.25,370,2024-12-15
8972,8972,410,8306.26,165,2025-03-02
8973,8973,419,7156.46,178,2025-01-04
8974,8974,18,9515.98,434,2024-04-29
8975,8975,47,5363.24,81,2024-07-14
8976,8976,142,7302.75,203,2024-10-08
8977,8977,319,4648.44,394,2024-07-19
8978,8978,141,1575.61,184,2024-05-20
8979,8979,392,1420.92,489,2024-12-15
8980,8980,555,9139.52,287,2025-03-13
8981,8981,599,4913.48,38,2024-06-04
8982,8982,360,7705.71,372,2024-05-05
8983,8983,364,1726.88,360,2025-03-10
8984,8984,320,3225.09,4,2024-11-06
8985,8985,453,2829.61,277,2024-09-02
8986,8986,580,5845.91,178,2024-09-03
8987,8987,125,6861.47,282,2025-03-01
8988,8988,301,2802.92,123,2024-05-21
8989,8989,518,1925.8,172,2024-12-05
8990,8990,52,3146.31,446,2025-01-13
8991,8991,160,6898.98,146,2024-11-22
8992,8992,129,1141.8,495,2024-06-03
8993,8993,492,8650.42,79,2024-05-15
8994,8994,193,1579.4,269,2025-02-22
8995,8995,360,5779.35,414,2024-10-19
8996,8996,52,9331.66,202,2024-12-24
8997,8997,342,8968.54,474,2024-07-14
8998,8998,64,4575.73,138,2025-02-20
8999,8999,541,5570.26,163,2024-08-21
9000,9000,209,2281.79,463,2024-05-21
9001,9001,209,3811.72,298,2024-12-10
9002,9002,391,1769.2,39,2024-05-07
9003,9003,43,3452.31,306,2025-02-26
9004,9004,48,1139.27,370,2025-02-14
9005,9005,587,8248.65,39,2024-08-14
9006,9006,221,5531.95,24,2024-09-14
9007,9007,233,5403.21,26,2024-05-14
9008,9008,46,7607.92,382,2025-03-11
9009,9009,453,4285.1,13,2024-09-02
9010,9010,368,5896.15,154,2024-10-25
9011,9011,76,7353.91,407,2024-05-09
9012,9012,194,1147.77,237,2024-06-12
9013,9013,307,5009.29,363,2024-05-28
9014,9014,346,5051.41,467,2024-04-01
9015,9015,154,9343.39,226,2024-10-06
9016,9016,241,6566.61,1,2024-04-12
9017,9017,304,867.09,32,2024-08-26
9018,9018,538,5489.24,272,2025-03-15
9019,9019,591,8993.27,44,2024-07-05
9020,9020,103,5557.38,93,2024-09-28
9021,9021,403,5232.55,136,2024-10-03
9022,9022,103,4242.59,231,2024-04-20
9023,9023,235,6890.66,482,2024-04-05
9024,9024,250,5593.31,189,2024-11-17
9025,9025,99,8166.77,418,2024-12-26
9026,9026,417,6913.96,84,2024-10-03
9027,9027,593,8904.98,254,2025-01-20
9028,9028,266,7692.36,58,2024-09-23
9029,9029,350,1908.5,455,2024-12-09
9030,9030,529,6038.06,306,2025-03-14
9031,9031,252,9185.31,152,2024-08-30
9032,9032,518,1452.74,254,2024-04-23
9033,9033,389,4416.62,138,2024-10-07
9034,9034,545,7363.37,36,2025-01-19
9035,9035,272,5121.05,439,2025-01-12
9036,9036,106,9358.93,314,2025-02-21
9037,9037,217,2449.14,375,2025-03-15
9038,9038,299,2677.9,285,2024-07-20
9039,9039,2,7584.15,278,2024-08-21
9040,9040,163,6826.38,447,2024-04-03
9041,9041,536,9189.86,481,2025-02-19
9042,9042,82,3042.55,219,2025-02-25
9043,9043,33,9209.44,431,2025-02-28
9044,9044,262,1680.45,461,2024-07-18
9045,9045,495,2811.23,18,2025-01-13
9046,9046,151,9307.54,306,2024-07-06
9047,9047,21,4579.38,208,2025-01-18
9048,9048,583,338.04,95,2025-02-04
9049,9049,7,2026.34,478,2024-08-02
9050,9050,194,545.42,485,2024-07-29
9051,9051,309,1137.3,457,2025-02-07
9052,9052,334,9786.22,62,2025-02-05
9053,9053,28,2175.75,491,2024-08-27
9054,9054,162,9556.88,26,2024-09-03
9055,9055,284,3920.84,138,2024-07-25
9056,9056,136,3230.7,409,2024-12-04
9057,9057,496,5338.73,321,2024-09-18
9058,9058,283,1161.87,457,2024-10-30
9059,9059,346,3139.86,141,2024-12-05
9060,9060,243,679.01,268,2025-02-04
9061,9061,402,863.56,386,2024-07-11
9062,9062,302,1670.15,236,2024-03-20
9063,9063,561,8159.25,316,2024-08-18
9064,9064,185,3653.77,264,2024-04-27
9065,9065,342,7940.8,91,2025-02-08
9066,9066,188,5275.68,0,2024-04-07
9067,9067,164,1348.95,155,2024-12-06
9068,9068,537,5666.04,449,2024-03-17
9069,9069,196,5524.39,123,2024-12-23
9070,9070,187,6601.39,284,2024-06-28
9071,9071,457,3058.94,221,2024-12-08
9072,9072,12,8982.04,13,2025-01-28
9073,9073,72,4349.42,379,2025-01-06
9074,9074,295,1947.96,75,2024-09-30
9075,9075,191,3877.39,230,2025-03-02
9076,9076,49,511.7,343,2024-04-08
9077,9077,177,8601.82,111,2024-07-27
9078,9078,125,9572.73,238,2024-11-03
9079,9079,99,7518.82,5,2025-01-22
9080,9080,510,1151.2,411,2024-06-04
9081,9081,597,1025.99,134,2024-10-15
9082,9082,189,4543.8,120,2024-08-13
9083,9083,297,9649.04,303,2024-11-23
9084,9084,93,5984.66,353,2024-05-04
9085,9085,391,143.95,446,2024-11-06
9086,9086,288,6007.02,313,2024-07-27
9087,9087,593,756.88,148,2024-12-15
9088,9088,499,8161.21,206,2024-04-17
9089,9089,506,9511.1,326,2024-11-24
9090,9090,579,8195.18,114,2024-04-18
9091,9091,478,9866.52,247,2024-05-23
9092,9092,52,9425.42,328,2024-09-29
9093,9093,120,6046.62,291,2024-05-31
9094,9094,195,7585.63,11,2024-09-07
9095,9095,37,9827.99,148,2025-03-10
9096,9096,439,6741.18,483,2025-01-05
9097,9097,254,6115.08,262,2024-12-26
9098,9098,281,5857.92,221,2024-06-20
9099,9099,478,9621.73,23,2025-02-10
9100,9100,10,404.08,214,2025-01-25
9101,9101,375,9051.32,298,2025-01-24
9102,9102,35,8992.07,157,2024-11-27
9103,9103,445,4204.97,346,2024-10-15
9104,9104,197,3546.74,177,2024-11-18
9105,9105,286,5404.11,106,2025-02-24
9106,9106,494,1656.96,411,2024-07-30
9107,9107,195,6035.88,401,2025-03-02
9108,9108,165,2003.25,205,2024-09-24
9109,9109,21,1987.59,119,2024-07-11
9110,9110,376,4410.49,178,2025-01-20
9111,9111,401,6524.27,55,2025-01-15
9112,9112,515,9143.41,424,2024-05-19
9113,9113,305,3498.94,32,2024-07-11
9114,9114,146,3682.19,30,2024-12-30
9115,9115,578,4820.75,26,2024-07-07
9116,9116,30,754.97,192,2024-10-24
9117,9117,157,7746.38,266,2024-09-15
9118,9118,550,5564.1,445,2025-02-16
9119,9119,559,1201.67,115,2025-01-05
9120,9120,94,8627.58,397,2024-04-18
9121,9121,79,8057.1,130,2024-10-31
9122,9122,103,6638.4,46,2024-05-19
9123,9123,119,2527.8,2,2024-12-01
9124,9124,309,825.72,278,2024-11-24
9125,9125,45,1667.51,132,2025-03-15
9126,9126,565,3946.84,500,2025-01-13
9127,9127,577,2830.2,272,2025-01-10
9128,9128,177,8709.16,276,2024-04-09
9129,9129,211,7371.13,263,2024-12-25
9130,9130,209,9192.41,435,2025-03-09
9131,9131,490,1931.65,205,2024-10-21
9132,9132,36,7286.06,110,2025-02-25
9133,9133,151,4860.91,154,2024-03-29
9134,9134,326,1987.54,202,2025-03-09
9135,9135,368,4117.49,172,2024-12-26
9136,9136,476,9835.75,252,2024-12-27
9137,9137,208,4263.69,300,2024-08-03
9138,9138,97,659.56,5,2024-12-13
9139,9139,102,8027.52,415,2024-10-02
9140,9140,465,4623.54,149,2024-06-17
9141,9141,436,4088.84,110,2024-09-02
9142,9142,302,5320.41,234,2025-01-04
9143,9143,276,9320.66,153,2024-06-20
9144,9144,243,8012.58,121,2024-04-29
9145,9145,193,5332.42,482,2025-03-10
9146,9146,532,7637.4,218,2025-02-21
9147,9147,309,840.32,411,2024-06-24
9148,9148,577,7641.05,426,2025-02-27
9149,9149,317,7826.14,358,2024-12-05
9150,9150,365,9108.98,97,2025-02-21
9151,9151,139,6659.15,270,2024-09-25
9152,9152,460,5043.37,62,2024-11-07
9153,9153,346,8875.92,15,2024-04-06
9154,9154,328,8267.03,114,2025-01-15
9155,9155,471,8337.84,455,2024-08-16
9156,9156,575,8473.7,393,2024-08-09
9157,9157,132,2183.01,429,2025-03-06
9158,9158,199,7854.2,329,2024-06-21
9159,9159,182,3601.12,400,2024-11-21
9160,9160,119,1474.0,28,2024-12-21
9161,9161,411,703.78,259,2024-08-02
9162,9162,149,3723.42,164,2024-09-13
9163,9163,236,3636.8,315,2024-05-11
9164,9164,313,2318.13,51,2025-01-01
9165,9165,120,4173.04,149,2025-02-07
9166,9166,499,2177.66,80,2024-12-31
9167,9167,395,7449.51,337,2024-09-21
9168,9168,291,2008.44,223,2024-06-01
9169,9169,392,330.81,107,2024-07-29
9170,9170,492,1589.18,293,2024-10-31
9171,9171,551,6898.55,183,2024-07-17
9172,9172,98,2741.43,79,2024-08-05
9173,9173,597,3024.18,69,2025-02-15
9174,9174,384,6138.72,148,2024-11-07
9175,9175,466,8319.32,142,2024-08-21
9176,9176,369,3207.26,329,2024-08-28
9177,9177,255,4752.61,170,2024-12-12
9178,9178,287,341.97,82,2024-10-02
9179,9179,83,8754.94,205,2024-12-30
9180,9180,46,9564.56,427,2025-03-11
9181,9181,527,119.4,398,2024-04-26
9182,9182,403,8820.62,376,2024-12-03
9183,9183,547,6615.39,319,2024-06-22
9184,9184,429,3604.91,271,2025-01-28
9185,9185,188,5408.92,185,2024-04-12
9186,9186,415,789.35,57,2024-09-19
9187,9187,466,2661.96,365,2024-08-02
9188,9188,15,7838.92,25,2024-11-28
9189,9189,292,3556.68,319,2025-02-24
9190,9190,505,8042.62,329,2024-12-19
9191,9191,450,3567.65,410,2024-04-02
9192,9192,68,262.6,62,2024-06-07
9193,9193,361,6818.4,484,2024-05-14
9194,9194,338,8620.7,255,2024-06-01
9195,9195,92,5008.54,446,2024-08-26
9196,9196,152,1726.8,257,2024-06-30
9197,9197,222,1557.62,103,2025-03-10
9198,9198,486,8805.23,124,2024-08-03
9199,9199,379,2561.46,247,2024-06-17
9200,9200,488,430.14,116,2024-12-03
9201,9201,247,6309.66,380,2024-10-15
9202,9202,10,4800.58,158,2024-05-09
9203,9203,502,8009.9,346,2024-07-27
9204,9204,171,5611.94,61,2024-08-24
9205,9205,148,3308.14,370,2024-08-06
9206,9206,435,3440.32,33,2024-05-17
9207,9207,226,6030.9,418,2024-12-16
9208,9208,68,1577.19,243,2024-09-14
9209,9209,512,2480.95,416,2024-09-16
9210,9210,159,8046.05,468,2024-06-03
9211,9211,65,5347.4,111,2024-03-27
9212,9212,94,3037.33,375,2024-10-11
9213,9213,111,3397.89,375,2024-10-09
9214,9214,160,4901.52,468,2024-08-12
9215,9215,470,1321.13,275,2024-05-07
9216,9216,11,9117.87,484,2024-04-16
9217,9217,69,9232.24,452,2024-12-27
9218,9218,52,2714.04,198,2024-10-26
9219,9219,492,7251.61,346,2025-01-02
9220,9220,339,5848.99,222,2024-04-23
9221,9221,133,4024.21,417,2024-03-27
9222,9222,559,8888.29,202,2024-10-18
9223,9223,36,528.22,272,2025-03-09
9224,9224,132,1424.47,50,2025-03-01
9225,9225,597,395.93,2,2025-01-24
9226,9226,331,5837.88,57,2024-07-01
9227,9227,265,200.65,266,2024-12-10
9228,9228,490,5817.51,367,2024-03-31
9229,9229,454,8670.97,204,2024-06-23
9230,9230,439,483.77,102,2024-11-12
9231,9231,52,7313.21,166,2025-03-09
9232,9232,23,2367.06,321,2024-10-18
9233,9233,581,1947.14,21,2024-03-25
9234,9234,589,8879.81,357,2024-05-16
9235,9235,145,3552.62,148,2025-02-24
9236,9236,104,797.96,94,2024-07-29
9237,9237,270,7004.3,281,2024-03-18
9238,9238,188,3332.18,441,2025-02-18
9239,9239,525,2074.46,148,2024-05-28
9240,9240,281,1963.52,289,2024-08-03
9241,9241,153,7455.1,451,2024-10-27
9242,9242,463,5160.07,18,2024-04-18
9243,9243,444,6376.56,198,2024-12-28
9244,9244,154,3048.72,141,2025-02-22
9245,9245,488,5717.27,28,2024-07-31
9246,9246,507,7996.58,328,2024-11-07
9247,9247,23,5493.58,186,2025-02-22
9248,9248,364,7642.21,277,2024-06-26
9249,9249,487,6911.26,226,2025-02-13
9250,9250,362,1285.65,87,2024-08-09
9251,9251,526,8995.34,12,2024-07-28
9252,9252,220,5441.13,331,2024-10-30
9253,9253,562,4955.13,401,2024-12-29
9254,9254,575,8811.86,106,2024-08-21
9255,9255,85,7694.02,122,2024-12-29
9256,9256,137,6955.5,80,2024-10-24
9257,9257,429,4275.67,485,2024-04-01
9258,9258,282,4397.47,128,2024-04-25
9259,9259,562,5788.7,195,2025-02-14
9260,9260,557,9145.74,103,2024-09-26
9261,9261,316,2513.62,109,2025-01-18
9262,9262,125,591.01,9,2025-01-10
9263,9263,388,9870.22,364,2024-05-14
9264,9264,34,5789.91,346,2024-08-04
9265,9265,559,1779.43,466,2024-05-11
9266,9266,572,2978.19,126,2024-05-07
9267,9267,358,800.34,207,2025-03-16
9268,9268,54,7991.02,482,2024-07-06
9269,9269,32,6773.99,455,2024-03-30
9270,9270,416,741.05,418,2024-05-06
9271,9271,264,7196.08,337,2024-09-18
9272,9272,248,5336.16,408,2024-06-25
9273,9273,393,5280.27,118,2025-02-02
9274,9274,567,108.19,257,2025-02-21
9275,9275,101,7796.26,342,2025-01-20
9276,9276,444,748.95,453,2024-05-15
9277,9277,207,8285.32,94,2024-07-09
9278,9278,242,3127.09,483,2024-11-23
9279,9279,27,6803.38,154,2024-04-03
9280,9280,484,8456.58,353,2024-07-10
9281,9281,410,7306.63,466,2024-11-23
9282,9282,135,5917.63,449,2024-10-05
9283,9283,550,8105.1,197,2024-11-24
9284,9284,156,3545.9,348,2025-02-19
9285,9285,187,5738.76,464,2024-11-12
9286,9286,168,5679.7,386,2024-06-29
9287,9287,356,8179.94,392,2024-07-30
9288,9288,489,2266.35,17,2024-04-10
9289,9289,30,7318.14,185,2024-10-29
9290,9290,164,2835.02,426,2024-05-07
9291,9291,145,4951.36,255,2024-07-18
9292,9292,48,4632.11,243,2024-06-11
9293,9293,527,1106.87,246,2024-11-17
9294,9294,479,3539.53,302,2024-07-05
9295,9295,186,9975.45,134,2024-07-05
9296,9296,578,8967.57,19,2024-11-13
9297,9297,103,7542.96,182,2024-04-02
9298,9298,353,1872.56,112,2024-05-21
9299,9299,325,1739.28,32,2024-08-21
9300,9300,599,7092.88,173,2024-07-24
9301,9301,444,2543.3,491,2024-05-05
9302,9302,17,2226.67,209,2024-06-28
9303,9303,404,5774.31,188,2024-12-13
9304,9304,196,4522.26,218,2025-02-21
9305,9305,244,7542.5,252,2024-11-28
9306,9306,213,5645.33,465,2024-12-08
9307,9307,374,3238.91,336,2024-06-19
9308,9308,431,7675.27,41,2024-03-23
9309,9309,155,1617.48,274,2025-02-25
9310,9310,557,5183.43,345,2025-01-30
9311,9311,127,1744.64,210,2024-06-25
9312,9312,113,7245.83,26,2024-06-06
9313,9313,504,7799.13,98,2025-01-16
9314,9314,413,3832.22,313,2024-12-11
9315,9315,301,872.73,102,2024-05-06
9316,9316,305,2295.71,341,2024-10-07
9317,9317,226,1058.84,56,2024-04-25
9318,9318,46,8236.35,170,2025-01-03
9319,9319,344,7746.66,101,2024-12-14
9320,9320,501,1166.56,443,2024-04-09
9321,9321,40,9180.41,311,2025-02-01
9322,9322,139,2568.97,3,2024-12-16
9323,9323,22,9627.77,97,2024-11-02
9324,9324,198,5783.71,68,2024-12-11
9325,9325,162,7812.09,375,2024-10-11
9326,9326,166,4592.59,105,2024-07-06
9327,9327,175,9183.89,357,2024-10-26
9328,9328,475,2901.8,116,2025-03-16
9329,9329,126,871.59,281,2024-06-19
9330,9330,304,8879.23,48,2024-08-26
9331,9331,229,5632.68,458,2024-07-22
9332,9332,124,7496.36,132,2025-02-19
9333,9333,297,9272.97,472,2025-02-02
9334,9334,106,8627.29,489,2024-05-13
9335,9335,200,1262.14,220,2024-12-16
9336,9336,249,6185.45,282,2025-01-04
9337,9337,188,9126.01,26,2024-07-24
9338,9338,597,6071.23,408,2024-11-03
9339,9339,341,4198.68,93,2024-04-03
9340,9340,155,1122.62,439,2025-03-09
9341,9341,245,9092.44,273,2024-08-15
9342,9342,151,7666.06,498,2024-12-28
9343,9343,76,4523.86,293,2024-09-24
9344,9344,259,6583.66,103,2024-08-28
9345,9345,29,9241.96,26,2024-07-11
9346,9346,525,8727.81,355,2024-04-14
9347,9347,155,2462.67,201,2024-10-03
9348,9348,468,1535.57,412,2024-05-22
9349,9349,159,1001.13,50,2024-12-27
9350,9350,393,8093.56,66,2024-06-24
9351,9351,152,1440.15,342,2024-08-21
9352,9352,581,8667.1,325,2024-06-22
9353,9353,10,6411.73,55,2025-03-02
9354,9354,476,6130.92,209,2025-03-12
9355,9355,466,9037.15,237,2024-07-26
