billing_id,customer_id,bill_date,amount_due,payment_status,payment_method
7335,7335,2024-11-25,291.06,Unpaid,Cash
7336,7336,2024-06-07,231.9,Unpaid,Cash
7337,7337,2024-12-30,165.11,Pending,PayPal
7338,7338,2024-08-20,282.96,Unpaid,Cash
7339,7339,2024-08-02,299.41,Pending,Credit Card
7340,7340,2024-08-20,16.69,Paid,Credit Card
7341,7341,2024-07-02,143.48,Pending,PayPal
7342,7342,2024-12-08,175.53,Unpaid,Credit Card
7343,7343,2024-08-22,60.52,Pending,PayPal
7344,7344,2024-03-31,70.36,Unpaid,Bank Transfer
7345,7345,2024-09-27,249.13,Paid,Cash
7346,7346,2024-06-07,18.93,Unpaid,Bank Transfer
7347,7347,2024-11-01,259.22,Pending,Bank Transfer
7348,7348,2024-10-01,127.66,Pending,Credit Card
7349,7349,2024-11-29,220.33,Unpaid,PayPal
7350,7350,2024-07-02,294.98,Paid,Cash
7351,7351,2025-01-04,11.17,Paid,Credit Card
7352,7352,2025-02-03,202.33,Paid,Credit Card
7353,7353,2024-10-23,111.32,Unpaid,PayPal
7354,7354,2025-03-09,76.37,Pending,Cash
7355,7355,2024-06-03,282.94,Paid,Bank Transfer
7356,7356,2024-06-06,213.01,Unpaid,Cash
7357,7357,2024-03-28,17.44,Pending,Credit Card
7358,7358,2024-06-24,179.69,Paid,Bank Transfer
7359,7359,2024-12-01,67.04,Paid,Bank Transfer
7360,7360,2024-10-12,22.63,Pending,Credit Card
7361,7361,2024-11-03,39.41,Pending,Bank Transfer
7362,7362,2025-03-02,66.84,Pending,Cash
7363,7363,2024-07-13,76.35,Pending,Bank Transfer
7364,7364,2024-07-06,107.22,Paid,Cash
7365,7365,2024-09-23,84.5,Paid,Cash
7366,7366,2024-10-29,160.37,Unpaid,Bank Transfer
7367,7367,2024-10-19,223.87,Unpaid,Bank Transfer
7368,7368,2024-05-12,225.33,Pending,PayPal
7369,7369,2025-03-06,197.31,Pending,Cash
7370,7370,2024-05-18,211.72,Unpaid,Cash
7371,7371,2024-12-27,99.08,Unpaid,Cash
7372,7372,2024-04-11,14.77,Paid,Cash
7373,7373,2025-03-10,287.68,Unpaid,PayPal
7374,7374,2024-12-01,53.77,Pending,Bank Transfer
7375,7375,2025-03-03,147.89,Paid,Credit Card
7376,7376,2024-04-10,62.46,Pending,Credit Card
7377,7377,2024-08-06,116.79,Unpaid,Credit Card
7378,7378,2024-05-09,26.75,Unpaid,Credit Card
7379,7379,2025-03-02,46.26,Unpaid,PayPal
7380,7380,2024-08-24,42.65,Pending,PayPal
7381,7381,2024-07-06,61.26,Paid,Cash
7382,7382,2024-11-11,84.43,Unpaid,Credit Card
7383,7383,2024-10-04,232.85,Unpaid,Credit Card
7384,7384,2024-09-29,82.69,Unpaid,Credit Card
7385,7385,2024-07-06,248.15,Paid,Cash
7386,7386,2024-03-20,180.91,Unpaid,Credit Card
7387,7387,2024-11-27,125.42,Unpaid,PayPal
7388,7388,2024-05-01,249.74,Unpaid,Bank Transfer
7389,7389,2025-02-12,161.76,Unpaid,Credit Card
7390,7390,2024-06-12,188.7,Paid,PayPal
7391,7391,2024-04-15,54.62,Pending,Credit Card
7392,7392,2024-06-23,189.61,Paid,Credit Card
7393,7393,2024-12-21,253.32,Pending,PayPal
7394,7394,2024-12-11,171.23,Pending,Bank Transfer
7395,7395,2024-08-07,13.85,Unpaid,Cash
7396,7396,2025-02-12,137.99,Unpaid,Cash
7397,7397,2025-01-24,236.78,Pending,Credit Card
7398,7398,2024-06-19,132.11,Unpaid,Bank Transfer
7399,7399,2024-10-25,85.18,Unpaid,Credit Card
7400,7400,2024-05-27,83.42,Pending,PayPal
7401,7401,2024-12-21,141.01,Paid,Bank Transfer
7402,7402,2024-07-21,51.19,Pending,Cash
7403,7403,2024-06-16,146.45,Paid,Credit Card
7404,7404,2025-02-15,153.68,Unpaid,Cash
7405,7405,2024-08-06,110.75,Unpaid,Cash
7406,7406,2024-08-09,62.13,Unpaid,Credit Card
7407,7407,2024-07-24,12.19,Unpaid,Credit Card
7408,7408,2024-10-22,65.62,Paid,Credit Card
7409,7409,2024-09-15,275.26,Paid,Cash
7410,7410,2024-05-03,145.02,Pending,Bank Transfer
7411,7411,2025-01-21,29.39,Paid,PayPal
7412,7412,2024-08-29,245.25,Paid,Credit Card
7413,7413,2025-02-26,125.36,Unpaid,Cash
7414,7414,2024-11-21,142.56,Unpaid,Credit Card
7415,7415,2024-07-30,99.67,Pending,Bank Transfer
7416,7416,2025-02-22,160.48,Paid,Cash
7417,7417,2025-03-13,77.65,Paid,Bank Transfer
7418,7418,2024-11-12,136.43,Pending,Credit Card
7419,7419,2024-07-11,132.74,Unpaid,Credit Card
7420,7420,2024-06-09,103.18,Pending,PayPal
7421,7421,2024-06-08,286.44,Paid,Cash
7422,7422,2024-08-26,197.74,Paid,Cash
7423,7423,2024-08-16,258.24,Paid,Bank Transfer
7424,7424,2024-09-28,74.59,Unpaid,Bank Transfer
7425,7425,2025-02-02,175.02,Unpaid,Credit Card
7426,7426,2024-08-22,296.04,Pending,PayPal
7427,7427,2025-02-14,162.1,Unpaid,Bank Transfer
7428,7428,2025-01-30,266.29,Pending,Bank Transfer
7429,7429,2024-08-21,205.76,Pending,PayPal
7430,7430,2024-08-11,35.69,Pending,Cash
7431,7431,2025-03-14,36.09,Paid,Cash
7432,7432,2024-10-13,278.13,Pending,Cash
7433,7433,2025-02-05,91.21,Pending,Bank Transfer
7434,7434,2024-10-04,184.66,Paid,Credit Card
7435,7435,2024-06-15,80.52,Paid,Cash
7436,7436,2025-03-11,83.13,Paid,Bank Transfer
7437,7437,2025-01-29,75.72,Unpaid,Credit Card
7438,7438,2024-04-02,277.44,Pending,Bank Transfer
7439,7439,2024-05-30,209.03,Pending,Bank Transfer
7440,7440,2024-11-21,74.76,Paid,Cash
7441,7441,2024-12-19,68.93,Unpaid,PayPal
7442,7442,2025-03-02,139.15,Pending,Cash
7443,7443,2024-08-23,40.86,Unpaid,Bank Transfer
7444,7444,2024-04-18,63.6,Paid,Bank Transfer
7445,7445,2024-12-03,27.05,Paid,Bank Transfer
7446,7446,2024-10-03,30.85,Paid,PayPal
7447,7447,2025-03-11,45.4,Pending,Cash
7448,7448,2024-07-21,144.13,Unpaid,Cash
7449,7449,2024-08-05,59.37,Paid,Bank Transfer
7450,7450,2024-09-04,223.56,Paid,Bank Transfer
7451,7451,2024-07-15,140.08,Unpaid,Bank Transfer
7452,7452,2024-05-11,292.25,Unpaid,Cash
7453,7453,2024-07-08,59.4,Paid,Credit Card
7454,7454,2024-11-13,124.42,Pending,Cash
7455,7455,2025-01-30,132.32,Pending,PayPal
7456,7456,2024-04-22,243.46,Paid,PayPal
7457,7457,2024-09-29,280.87,Pending,Cash
7458,7458,2024-03-17,108.85,Unpaid,Cash
7459,7459,2024-03-16,229.98,Unpaid,Bank Transfer
7460,7460,2024-08-23,42.21,Paid,Cash
7461,7461,2024-09-16,182.88,Paid,Credit Card
7462,7462,2024-08-17,14.77,Paid,Bank Transfer
7463,7463,2024-04-13,61.22,Paid,Bank Transfer
7464,7464,2025-03-10,82.1,Paid,PayPal
7465,7465,2024-08-09,185.03,Pending,Bank Transfer
7466,7466,2024-05-20,196.96,Unpaid,Credit Card
7467,7467,2024-08-05,107.27,Unpaid,Bank Transfer
7468,7468,2024-10-05,110.41,Paid,Credit Card
7469,7469,2024-06-05,35.86,Unpaid,PayPal
7470,7470,2024-03-26,102.02,Unpaid,Bank Transfer
7471,7471,2024-12-29,189.03,Unpaid,Bank Transfer
7472,7472,2025-02-15,81.93,Pending,Bank Transfer
7473,7473,2024-07-06,171.67,Pending,PayPal
7474,7474,2024-06-14,244.84,Unpaid,Cash
7475,7475,2025-02-11,203.75,Unpaid,PayPal
7476,7476,2025-01-23,59.16,Pending,PayPal
7477,7477,2025-01-20,182.12,Pending,Cash
7478,7478,2024-12-06,80.17,Unpaid,PayPal
7479,7479,2025-02-05,162.03,Unpaid,Credit Card
7480,7480,2024-11-16,137.42,Pending,PayPal
7481,7481,2024-08-06,66.38,Paid,Cash
7482,7482,2024-08-14,72.69,Paid,Bank Transfer
7483,7483,2024-03-26,151.04,Pending,PayPal
7484,7484,2024-12-10,159.3,Paid,PayPal
7485,7485,2024-08-07,16.14,Paid,Credit Card
7486,7486,2025-01-13,165.44,Unpaid,Cash
7487,7487,2024-04-12,225.98,Pending,PayPal
7488,7488,2024-04-19,171.91,Paid,Credit Card
7489,7489,2025-03-07,42.46,Unpaid,Credit Card
7490,7490,2024-10-29,47.94,Paid,Credit Card
7491,7491,2024-03-22,57.79,Paid,Bank Transfer
7492,7492,2024-10-01,174.18,Paid,Bank Transfer
7493,7493,2024-12-06,264.11,Paid,Credit Card
7494,7494,2024-08-08,139.49,Pending,PayPal
7495,7495,2024-11-29,92.61,Pending,Bank Transfer
7496,7496,2024-04-09,95.37,Unpaid,PayPal
7497,7497,2025-03-01,189.74,Unpaid,PayPal
7498,7498,2025-01-07,299.03,Paid,Bank Transfer
7499,7499,2024-07-08,85.27,Pending,Cash
7500,7500,2024-06-07,225.23,Unpaid,Cash
7501,7501,2024-03-20,100.3,Unpaid,PayPal
7502,7502,2024-09-24,191.74,Unpaid,PayPal
7503,7503,2024-08-12,278.02,Paid,Cash
7504,7504,2024-05-07,216.77,Pending,Credit Card
7505,7505,2025-01-10,54.23,Pending,PayPal
7506,7506,2025-02-19,192.32,Unpaid,Credit Card
7507,7507,2024-11-17,231.61,Paid,Credit Card
7508,7508,2025-02-07,99.02,Unpaid,Credit Card
7509,7509,2024-10-13,229.9,Pending,Bank Transfer
7510,7510,2024-09-20,220.89,Unpaid,Cash
7511,7511,2024-05-29,44.3,Paid,Cash
7512,7512,2024-09-20,232.31,Unpaid,Credit Card
7513,7513,2024-11-02,164.88,Pending,Bank Transfer
7514,7514,2024-06-15,207.73,Pending,Credit Card
7515,7515,2024-09-16,201.44,Pending,Cash
7516,7516,2024-06-24,88.72,Paid,PayPal
7517,7517,2024-03-19,289.49,Pending,Cash
7518,7518,2024-03-31,31.24,Pending,Cash
7519,7519,2025-01-05,115.65,Paid,Cash
7520,7520,2024-06-19,72.28,Pending,PayPal
7521,7521,2025-02-20,195.47,Pending,Cash
7522,7522,2024-08-14,110.91,Pending,Bank Transfer
7523,7523,2024-09-26,234.19,Pending,Cash
7524,7524,2024-07-28,25.82,Pending,Bank Transfer
7525,7525,2024-08-25,155.38,Paid,Cash
7526,7526,2024-04-30,70.59,Unpaid,Credit Card
7527,7527,2024-05-23,137.56,Unpaid,PayPal
7528,7528,2024-08-08,145.53,Pending,Bank Transfer
7529,7529,2025-03-08,257.92,Unpaid,Bank Transfer
7530,7530,2024-12-26,67.31,Unpaid,Cash
7531,7531,2024-06-19,112.57,Paid,Bank Transfer
7532,7532,2025-01-26,140.72,Unpaid,Credit Card
7533,7533,2025-02-13,57.49,Pending,Credit Card
7534,7534,2024-09-02,80.94,Paid,Credit Card
7535,7535,2024-04-05,24.04,Pending,Credit Card
7536,7536,2025-01-17,70.3,Paid,PayPal
7537,7537,2024-09-10,20.26,Unpaid,Bank Transfer
7538,7538,2024-05-31,152.38,Paid,PayPal
7539,7539,2024-04-08,179.37,Paid,PayPal
7540,7540,2024-09-16,175.6,Pending,Cash
7541,7541,2024-04-10,196.08,Unpaid,Cash
7542,7542,2024-06-13,23.12,Unpaid,Cash
7543,7543,2024-12-10,37.38,Unpaid,Bank Transfer
7544,7544,2024-10-31,288.6,Paid,Bank Transfer
7545,7545,2024-10-06,27.79,Unpaid,Bank Transfer
7546,7546,2024-04-19,205.49,Unpaid,PayPal
7547,7547,2025-01-11,67.99,Unpaid,Bank Transfer
7548,7548,2024-04-19,105.29,Paid,Bank Transfer
7549,7549,2024-03-31,160.13,Unpaid,Credit Card
7550,7550,2024-05-27,89.58,Paid,Bank Transfer
7551,7551,2024-09-09,281.48,Pending,Bank Transfer
7552,7552,2024-11-30,229.08,Pending,Cash
7553,7553,2024-11-07,36.52,Paid,Credit Card
7554,7554,2024-04-22,67.15,Pending,PayPal
7555,7555,2024-11-13,10.17,Pending,Credit Card
7556,7556,2024-10-07,136.27,Pending,Cash
7557,7557,2024-09-30,174.11,Unpaid,Bank Transfer
7558,7558,2024-08-08,217.9,Pending,PayPal
7559,7559,2024-11-04,99.48,Pending,Bank Transfer
7560,7560,2025-03-13,259.48,Unpaid,Credit Card
7561,7561,2025-03-03,236.94,Paid,Cash
7562,7562,2024-11-28,234.99,Unpaid,Credit Card
7563,7563,2025-02-23,54.46,Unpaid,Credit Card
7564,7564,2024-05-14,105.88,Pending,Cash
7565,7565,2024-08-22,113.51,Pending,PayPal
7566,7566,2024-07-07,153.72,Unpaid,Credit Card
7567,7567,2024-09-19,120.75,Paid,Cash
7568,7568,2024-08-09,79.02,Pending,PayPal
7569,7569,2024-05-05,160.05,Pending,Credit Card
7570,7570,2025-03-09,189.84,Pending,PayPal
7571,7571,2024-07-12,178.41,Pending,PayPal
7572,7572,2024-04-04,234.54,Unpaid,PayPal
7573,7573,2024-06-09,14.47,Pending,Bank Transfer
7574,7574,2024-03-26,267.22,Paid,Bank Transfer
7575,7575,2025-02-07,23.11,Unpaid,Credit Card
7576,7576,2024-09-12,237.87,Unpaid,Bank Transfer
7577,7577,2024-08-07,179.63,Pending,PayPal
7578,7578,2024-06-26,152.59,Unpaid,Bank Transfer
7579,7579,2024-08-03,165.1,Paid,Cash
7580,7580,2024-07-03,195.49,Unpaid,Credit Card
7581,7581,2024-03-19,167.39,Pending,PayPal
7582,7582,2024-09-08,198.32,Paid,PayPal
7583,7583,2024-07-17,234.68,Paid,Cash
7584,7584,2024-09-01,77.37,Pending,Cash
7585,7585,2024-09-13,85.82,Pending,Cash
7586,7586,2025-02-17,233.16,Pending,Credit Card
7587,7587,2024-05-05,25.47,Pending,Cash
7588,7588,2024-08-04,285.46,Paid,PayPal
7589,7589,2024-09-17,92.93,Unpaid,Bank Transfer
7590,7590,2024-05-15,195.25,Unpaid,PayPal
7591,7591,2024-06-29,95.73,Pending,PayPal
7592,7592,2025-02-15,33.87,Unpaid,PayPal
7593,7593,2024-11-05,200.89,Pending,PayPal
7594,7594,2025-03-07,35.38,Unpaid,Cash
7595,7595,2025-03-13,167.24,Paid,Credit Card
7596,7596,2024-09-20,158.93,Paid,PayPal
7597,7597,2024-09-30,224.64,Unpaid,PayPal
7598,7598,2024-07-30,130.45,Pending,Cash
7599,7599,2024-04-05,258.1,Unpaid,Bank Transfer
7600,7600,2024-04-05,152.15,Pending,Cash
7601,7601,2024-11-27,97.14,Unpaid,Credit Card
7602,7602,2025-02-27,71.65,Paid,Bank Transfer
7603,7603,2024-05-04,197.17,Paid,Bank Transfer
7604,7604,2024-12-16,90.56,Unpaid,Bank Transfer
7605,7605,2025-03-10,281.41,Paid,PayPal
7606,7606,2025-02-15,259.99,Unpaid,Cash
7607,7607,2024-09-20,68.91,Paid,PayPal
7608,7608,2024-04-05,90.18,Unpaid,Credit Card
7609,7609,2024-08-26,36.47,Pending,Credit Card
7610,7610,2024-07-26,71.83,Pending,Credit Card
7611,7611,2025-01-07,272.54,Pending,PayPal
7612,7612,2024-08-26,44.19,Paid,Bank Transfer
7613,7613,2024-08-25,155.34,Unpaid,Bank Transfer
7614,7614,2024-10-08,82.11,Paid,Cash
7615,7615,2024-12-29,272.79,Pending,PayPal
7616,7616,2024-06-16,218.81,Unpaid,Credit Card
7617,7617,2025-01-07,178.81,Pending,Credit Card
7618,7618,2025-03-14,72.03,Pending,Bank Transfer
7619,7619,2024-08-02,144.66,Unpaid,Bank Transfer
7620,7620,2024-03-31,111.73,Unpaid,Cash
7621,7621,2024-05-14,270.16,Paid,PayPal
7622,7622,2024-11-18,187.57,Pending,Credit Card
7623,7623,2024-12-06,30.1,Pending,Credit Card
7624,7624,2024-11-03,266.65,Pending,Cash
7625,7625,2024-12-08,254.21,Paid,Cash
7626,7626,2025-02-03,175.02,Unpaid,Credit Card
7627,7627,2024-10-13,84.94,Paid,Credit Card
7628,7628,2024-12-23,199.3,Unpaid,Cash
7629,7629,2024-04-02,159.2,Paid,Cash
7630,7630,2024-09-26,294.2,Unpaid,Credit Card
7631,7631,2025-01-19,197.14,Paid,Bank Transfer
7632,7632,2024-05-15,271.16,Pending,PayPal
7633,7633,2025-01-06,248.34,Paid,Bank Transfer
7634,7634,2024-05-24,227.21,Unpaid,Bank Transfer
7635,7635,2024-11-05,15.45,Pending,Credit Card
7636,7636,2025-01-28,188.64,Pending,Credit Card
7637,7637,2024-09-23,296.75,Pending,Cash
7638,7638,2024-05-11,25.94,Unpaid,Bank Transfer
7639,7639,2024-03-21,298.02,Pending,Cash
7640,7640,2025-03-05,287.25,Unpaid,PayPal
7641,7641,2024-09-10,284.65,Pending,PayPal
7642,7642,2024-09-22,56.3,Unpaid,Bank Transfer
7643,7643,2024-10-21,277.33,Unpaid,Cash
7644,7644,2024-10-11,83.03,Unpaid,PayPal
7645,7645,2024-09-17,95.9,Pending,Cash
7646,7646,2024-04-12,66.24,Unpaid,Bank Transfer
7647,7647,2024-09-02,178.98,Pending,Credit Card
7648,7648,2024-03-22,168.24,Unpaid,Cash
7649,7649,2024-12-19,68.73,Unpaid,PayPal
7650,7650,2025-01-20,27.04,Unpaid,Bank Transfer
7651,7651,2025-02-05,266.05,Pending,Bank Transfer
7652,7652,2024-07-02,16.23,Unpaid,Credit Card
7653,7653,2024-07-30,161.21,Pending,Credit Card
7654,7654,2024-06-11,70.0,Unpaid,PayPal
7655,7655,2024-03-25,237.51,Paid,Credit Card
7656,7656,2024-11-07,130.25,Paid,PayPal
7657,7657,2025-01-01,295.86,Paid,Bank Transfer
7658,7658,2025-03-04,72.45,Unpaid,Credit Card
7659,7659,2024-07-29,295.36,Paid,Bank Transfer
7660,7660,2024-06-19,105.66,Unpaid,PayPal
7661,7661,2025-01-03,32.53,Pending,Credit Card
7662,7662,2024-03-27,61.86,Pending,PayPal
7663,7663,2024-09-14,156.83,Paid,Bank Transfer
7664,7664,2024-12-26,55.06,Pending,Credit Card
7665,7665,2025-01-23,11.42,Paid,Credit Card
7666,7666,2025-01-12,57.31,Paid,Credit Card
7667,7667,2024-12-15,109.81,Paid,PayPal
7668,7668,2025-01-26,285.1,Pending,Cash
7669,7669,2024-09-20,156.49,Pending,Bank Transfer
7670,7670,2024-11-04,211.75,Pending,Credit Card
7671,7671,2024-07-12,275.38,Paid,Credit Card
7672,7672,2024-04-23,19.01,Pending,Credit Card
7673,7673,2025-03-13,225.53,Pending,Credit Card
7674,7674,2025-01-23,67.36,Pending,PayPal
7675,7675,2024-09-07,243.75,Unpaid,Bank Transfer
7676,7676,2024-12-30,295.25,Paid,Credit Card
7677,7677,2024-06-28,169.08,Paid,Bank Transfer
7678,7678,2024-06-22,213.02,Unpaid,Bank Transfer
7679,7679,2024-06-22,119.74,Paid,Bank Transfer
7680,7680,2024-03-28,289.37,Unpaid,Credit Card
7681,7681,2024-10-30,108.04,Pending,PayPal
7682,7682,2024-10-18,94.57,Pending,PayPal
7683,7683,2024-03-28,260.44,Pending,Cash
7684,7684,2025-02-17,182.35,Pending,Bank Transfer
7685,7685,2024-06-16,17.85,Pending,Bank Transfer
7686,7686,2024-05-26,101.82,Pending,PayPal
7687,7687,2024-09-27,240.88,Paid,Cash
7688,7688,2024-05-22,32.99,Paid,PayPal
7689,7689,2025-01-16,23.89,Pending,PayPal
7690,7690,2024-08-29,145.61,Unpaid,Credit Card
7691,7691,2024-12-17,232.46,Unpaid,PayPal
7692,7692,2024-10-05,49.86,Pending,Credit Card
7693,7693,2024-07-15,81.07,Unpaid,Cash
7694,7694,2025-01-30,148.94,Unpaid,Cash
7695,7695,2024-11-29,84.75,Pending,Cash
7696,7696,2024-03-20,230.23,Pending,Cash
7697,7697,2024-11-29,99.85,Pending,PayPal
7698,7698,2024-08-01,30.08,Pending,Credit Card
7699,7699,2024-12-02,110.59,Unpaid,PayPal
7700,7700,2024-05-16,236.69,Unpaid,Credit Card
7701,7701,2025-02-01,80.43,Paid,PayPal
7702,7702,2024-12-26,295.49,Unpaid,Bank Transfer
7703,7703,2024-05-13,105.67,Paid,Bank Transfer
7704,7704,2025-02-20,281.13,Unpaid,Credit Card
7705,7705,2024-08-28,115.91,Paid,Cash
7706,7706,2024-05-22,243.69,Paid,PayPal
7707,7707,2025-01-10,156.98,Unpaid,PayPal
7708,7708,2024-06-27,136.85,Pending,Credit Card
7709,7709,2024-04-30,179.3,Unpaid,Cash
7710,7710,2025-02-17,212.28,Pending,PayPal
7711,7711,2024-09-30,62.25,Pending,Cash
7712,7712,2024-05-21,200.96,Paid,Cash
7713,7713,2024-10-02,31.69,Pending,PayPal
7714,7714,2024-04-21,168.04,Paid,Credit Card
7715,7715,2025-02-12,191.96,Paid,Credit Card
7716,7716,2024-11-09,259.05,Unpaid,PayPal
7717,7717,2024-05-26,247.04,Pending,Credit Card
7718,7718,2024-03-19,282.91,Paid,PayPal
7719,7719,2025-01-26,155.74,Unpaid,Cash
7720,7720,2024-12-16,201.61,Pending,Credit Card
7721,7721,2024-12-04,99.39,Pending,Bank Transfer
7722,7722,2024-05-16,23.07,Pending,Bank Transfer
7723,7723,2024-07-17,238.18,Pending,Credit Card
7724,7724,2024-10-30,248.61,Paid,Cash
7725,7725,2024-11-22,202.24,Paid,Bank Transfer
7726,7726,2024-06-19,177.28,Pending,PayPal
7727,7727,2025-01-09,212.51,Paid,Cash
7728,7728,2024-12-08,264.57,Unpaid,Bank Transfer
7729,7729,2024-04-13,200.72,Pending,Cash
7730,7730,2024-10-14,224.3,Paid,PayPal
7731,7731,2025-01-04,74.76,Paid,PayPal
7732,7732,2024-09-11,298.85,Paid,Credit Card
7733,7733,2024-11-30,31.8,Unpaid,Bank Transfer
7734,7734,2024-11-15,138.02,Paid,Credit Card
7735,7735,2025-01-01,192.17,Paid,Bank Transfer
7736,7736,2025-02-23,63.52,Pending,PayPal
7737,7737,2025-02-03,121.26,Pending,PayPal
7738,7738,2025-03-03,35.46,Unpaid,Credit Card
7739,7739,2024-11-20,53.99,Pending,Cash
7740,7740,2025-03-13,218.54,Paid,Bank Transfer
7741,7741,2024-05-17,284.78,Paid,Credit Card
7742,7742,2024-05-20,158.59,Pending,Credit Card
7743,7743,2024-05-08,61.18,Unpaid,Bank Transfer
7744,7744,2024-10-20,287.13,Paid,Bank Transfer
7745,7745,2024-04-24,31.57,Paid,Cash
7746,7746,2024-03-29,113.43,Paid,Credit Card
7747,7747,2024-04-21,170.21,Unpaid,Bank Transfer
7748,7748,2025-03-07,160.52,Unpaid,Cash
7749,7749,2024-09-21,210.71,Pending,Credit Card
7750,7750,2024-07-07,99.83,Unpaid,Cash
7751,7751,2024-09-29,25.01,Paid,Cash
7752,7752,2024-08-14,80.7,Unpaid,Bank Transfer
7753,7753,2024-07-27,22.41,Paid,Bank Transfer
7754,7754,2025-01-28,137.06,Paid,PayPal
7755,7755,2024-05-09,22.93,Pending,Cash
7756,7756,2025-01-03,169.08,Pending,Bank Transfer
7757,7757,2024-07-24,155.18,Paid,Cash
7758,7758,2024-10-29,171.57,Pending,Credit Card
7759,7759,2024-03-22,247.33,Unpaid,Credit Card
7760,7760,2024-06-15,20.55,Pending,Bank Transfer
7761,7761,2024-07-19,129.31,Pending,Credit Card
7762,7762,2024-06-20,272.27,Paid,PayPal
7763,7763,2024-04-17,105.85,Pending,Bank Transfer
7764,7764,2025-01-06,169.44,Pending,Bank Transfer
7765,7765,2024-03-26,78.2,Paid,Cash
7766,7766,2024-06-08,295.89,Unpaid,Cash
7767,7767,2024-10-08,234.26,Unpaid,Credit Card
7768,7768,2024-06-01,284.36,Paid,Bank Transfer
7769,7769,2024-08-01,142.44,Paid,PayPal
7770,7770,2024-05-11,159.07,Paid,PayPal
7771,7771,2024-05-01,167.83,Unpaid,Cash
7772,7772,2024-10-17,50.18,Paid,Cash
7773,7773,2024-10-09,157.77,Paid,Cash
7774,7774,2025-01-09,158.8,Pending,Credit Card
7775,7775,2024-06-30,78.01,Paid,Bank Transfer
7776,7776,2025-01-26,98.78,Paid,Credit Card
7777,7777,2024-08-11,271.28,Unpaid,PayPal
7778,7778,2024-07-12,57.36,Unpaid,Bank Transfer
7779,7779,2025-02-14,99.79,Paid,Cash
7780,7780,2024-12-01,215.24,Paid,Bank Transfer
7781,7781,2024-03-17,15.95,Paid,Cash
7782,7782,2025-01-11,101.23,Unpaid,Bank Transfer
7783,7783,2024-12-26,146.44,Unpaid,PayPal
7784,7784,2024-07-09,124.68,Pending,PayPal
7785,7785,2024-08-17,137.49,Pending,PayPal
7786,7786,2024-07-06,13.94,Paid,Credit Card
7787,7787,2024-12-18,81.38,Unpaid,Bank Transfer
7788,7788,2024-04-20,70.93,Paid,Credit Card
7789,7789,2025-01-05,44.51,Pending,Cash
7790,7790,2024-05-27,230.6,Unpaid,Credit Card
7791,7791,2024-12-10,196.51,Pending,Bank Transfer
7792,7792,2024-04-19,99.03,Unpaid,Credit Card
7793,7793,2024-09-19,291.84,Paid,PayPal
7794,7794,2024-07-03,246.83,Paid,Bank Transfer
7795,7795,2024-09-02,150.88,Paid,Credit Card
7796,7796,2024-11-12,19.92,Paid,PayPal
7797,7797,2024-05-10,140.3,Unpaid,Bank Transfer
7798,7798,2024-05-11,274.67,Paid,Bank Transfer
7799,7799,2024-12-03,155.04,Pending,PayPal
7800,7800,2024-06-29,183.65,Pending,Bank Transfer
7801,7801,2024-05-27,257.79,Paid,PayPal
7802,7802,2024-05-18,147.5,Unpaid,Cash
7803,7803,2024-12-26,83.9,Unpaid,Cash
7804,7804,2024-09-15,52.94,Paid,PayPal
7805,7805,2024-08-31,111.5,Pending,Credit Card
7806,7806,2025-02-08,270.4,Unpaid,Credit Card
7807,7807,2024-11-19,157.6,Paid,Cash
7808,7808,2024-09-29,163.62,Unpaid,Credit Card
7809,7809,2025-03-04,234.98,Pending,PayPal
7810,7810,2024-07-28,93.36,Unpaid,Credit Card
7811,7811,2024-03-30,69.79,Pending,PayPal
7812,7812,2025-02-13,255.13,Unpaid,Cash
7813,7813,2024-04-27,183.67,Paid,PayPal
7814,7814,2025-01-17,49.76,Unpaid,PayPal
7815,7815,2024-05-04,234.31,Paid,Credit Card
7816,7816,2024-12-02,189.25,Unpaid,Cash
7817,7817,2024-04-30,51.84,Unpaid,Credit Card
7818,7818,2024-05-03,26.1,Paid,PayPal
7819,7819,2024-06-01,115.53,Unpaid,Credit Card
7820,7820,2024-04-05,217.23,Paid,Credit Card
7821,7821,2024-11-12,209.77,Unpaid,Credit Card
7822,7822,2024-04-09,34.22,Paid,PayPal
7823,7823,2024-05-15,144.75,Pending,Bank Transfer
7824,7824,2024-12-09,157.92,Unpaid,PayPal
7825,7825,2024-07-15,186.2,Paid,Bank Transfer
7826,7826,2024-04-09,63.85,Pending,Bank Transfer
7827,7827,2024-10-12,297.48,Pending,Cash
7828,7828,2025-01-16,252.15,Pending,Credit Card
7829,7829,2024-06-16,244.6,Pending,Credit Card
7830,7830,2024-08-17,23.85,Pending,Bank Transfer
7831,7831,2024-12-23,138.08,Pending,PayPal
7832,7832,2024-09-20,180.82,Unpaid,Credit Card
7833,7833,2024-07-04,153.03,Pending,PayPal
7834,7834,2024-09-22,86.3,Pending,PayPal
7835,7835,2024-06-15,273.55,Paid,Credit Card
7836,7836,2024-10-11,22.15,Pending,Bank Transfer
7837,7837,2024-05-17,173.53,Pending,Bank Transfer
7838,7838,2024-10-15,291.34,Unpaid,Bank Transfer
7839,7839,2024-12-29,180.54,Pending,Bank Transfer
7840,7840,2024-04-23,79.76,Pending,PayPal
7841,7841,2024-12-21,229.85,Unpaid,Credit Card
7842,7842,2024-06-03,236.15,Unpaid,PayPal
